ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782834619256,70787,lo,6208900,71770,0,59804,2179,0,1.156
1782834619513,71043,lo,6266650,84514,0,57750,12744,0,1.349
1782834619782,71312,lo,6327140,84514,0,60490,0,0,1.336
1782834620061,71592,lo,6386698,84514,0,59558,0,0,1.323
1782834620312,71843,lo,6443620,84514,0,56922,0,0,1.312
1782834620564,72093,lo,6501278,93663,0,57658,9149,0,1.441
1782834620816,72346,lo,6559912,93663,0,58634,0,0,1.428
1782834621070,72600,lo,6616170,93663,0,56258,0,0,1.416
1782834621320,72851,lo,6673196,93663,0,57026,0,0,1.404
1782834621576,73105,lo,6734300,96008,0,61104,2345,0,1.426
1782834621831,73361,lo,6795228,96008,0,60928,0,0,1.413
1782834622096,73626,lo,6857952,97081,0,62724,1073,0,1.416
1782834622349,73879,lo,6916958,99620,0,59006,2539,0,1.440
1782834622601,74131,lo,6976364,105843,0,59406,6223,0,1.517
1782834622852,74383,lo,7035734,117909,0,59370,12066,0,1.676
1782834623103,74634,lo,7095816,139017,0,60082,21108,0,1.959
1782834623355,74886,lo,7153558,155256,0,57742,16239,0,2.170
1782834623607,75138,lo,7212676,157731,0,59118,2475,0,2.187
1782834623866,75397,lo,7273916,169974,0,61240,12243,0,2.337
1782834624117,75648,lo,7333570,172182,0,59654,2208,0,2.348
1782834624369,75900,lo,7390904,178153,0,57334,5971,0,2.410
1782834624621,76152,lo,7447900,193485,0,56996,15332,0,2.598
1782834624873,76403,lo,7504624,193485,0,56724,0,0,2.578
1782834625124,76655,lo,7561698,193485,0,57074,0,0,2.559
1782834625380,76911,lo,7619126,194933,0,57428,1448,0,2.558
1782834625631,77161,lo,7675104,194933,0,55978,0,0,2.540
1782834625883,77414,lo,7732180,197584,0,57076,2651,0,2.555
1782834626136,77667,lo,7790070,200904,0,57890,3320,0,2.579
1782834626396,77926,lo,7850352,206604,0,60282,5700,0,2.632
1782834626647,78178,lo,7909576,214455,0,59224,7851,0,2.711
1782834626898,78429,lo,7968550,218099,0,58974,3644,0,2.737
1782834627149,78680,lo,8026640,229661,0,58090,11562,0,2.861
1782834627404,78934,lo,8086568,233523,0,59928,3862,0,2.888
1782834627655,79185,lo,8146350,256905,0,59782,23382,0,3.154
1782834627905,79436,lo,8202996,256905,0,56646,0,0,3.132
1782834628156,79686,lo,8257766,256905,0,54770,0,0,3.111
1782834628408,79939,lo,8314076,262814,0,56310,5909,0,3.161
1782834628669,80199,lo,8369978,263278,0,55902,464,0,3.146
1782834628919,80450,lo,8424741,263793,0,54763,515,0,3.131
1782834629171,80701,lo,8479812,268566,0,55071,4773,0,3.167
1782834629431,80961,lo,8536560,277623,0,56748,9057,0,3.252
1782834629685,81216,lo,8593588,278803,0,57028,1180,0,3.244
1782834629936,81466,lo,8652484,286715,0,58896,7912,0,3.314
1782834630189,81720,lo,8712070,292716,0,59586,6001,0,3.360
1782834630442,81972,lo,8771760,299583,0,59690,6867,0,3.415
1782834630692,82223,lo,8832872,305749,0,61112,6166,0,3.461
1782834630943,82473,lo,8891112,313771,0,58240,8022,0,3.529
1782834631193,82723,lo,8950190,325009,0,59078,11238,0,3.631
1782834631448,82979,lo,9009940,331537,0,59750,6528,0,3.680
1782834631699,83230,lo,9065858,340110,0,55918,8573,0,3.752
1782834631958,83489,lo,9123728,354817,0,57870,14707,0,3.889
1782834632220,83751,lo,9182381,366942,0,58653,12125,0,3.996
1782834632472,84001,lo,9240162,373173,0,57781,6231,0,4.039
1782834632722,84253,lo,9297302,376513,0,57140,3340,0,4.050
1782834632973,84503,lo,9355460,403023,0,58158,26510,0,4.308
1782834633228,84758,lo,9413050,413289,0,57590,10266,0,4.391
1782834633479,85009,lo,9469810,422493,0,56760,9204,0,4.461
1782834633730,85260,lo,9525278,425547,0,55468,3054,0,4.468
1782834633983,85513,lo,9579728,425999,0,54450,452,0,4.447
1782834634262,85793,lo,9585978,425999,0,6250,0,0,4.444
1782834634533,86063,lo,9586142,425999,0,164,0,0,4.444
1782834634786,86317,lo,9586142,425999,0,0,0,0,4.444
1782834635037,86568,lo,9586182,425999,0,40,0,0,4.444
1782834635288,86818,lo,9586206,425999,0,24,0,0,4.444
1782834635538,87068,lo,9586366,425999,0,160,0,0,4.444
1782834635826,87357,lo,9586366,425999,0,0,0,0,4.444
1782834636107,87637,lo,9586366,425999,0,0,0,0,4.444
1782834636376,87906,lo,9586366,425999,0,0,0,0,4.444
1782834636790,88321,lo,9586370,425999,0,4,0,0,4.444
1782834637045,88576,lo,9586410,425999,0,40,0,0,4.444
1782834637296,88827,lo,9591030,425999,0,4620,0,0,4.442
1782834637547,89077,lo,9608444,425999,0,17414,0,0,4.434
1782834637798,89329,lo,9638086,425999,0,29642,0,0,4.420
1782834638049,89580,lo,9679694,425999,0,41608,0,0,4.401
1782834638303,89833,lo,9733866,426042,0,54172,43,0,4.377
1782834638555,90085,lo,9798860,443331,0,64994,17289,0,4.524
1782834638810,90341,lo,9873046,497861,0,74186,54530,0,5.043
1782834639068,90599,lo,9949634,534988,0,76588,37127,0,5.377
1782834639356,90886,lo,10038590,604699,0,88956,69711,0,6.024
1782834639615,91146,lo,10109687,674967,0,71097,70268,0,6.676
1782834639866,91397,lo,10169718,725420,0,60031,50453,0,7.133
1782834640118,91648,lo,10219854,728578,0,50136,3158,0,7.129
1782834640369,91899,lo,10272938,738979,0,53084,10401,0,7.193
